"Y1_initiation"	"Y2_adoption"	"Y3_routinization"	"X1_readiness"	"X2_integration"	"X3_firmSize"	"X4_global"	"X5_manag"	"X6_compet"	"X7_regulatory"
-0.0207039957801203	-0.540254599444999	-0.0377435237095907	-0.659580855382388	-0.399485678715702	-0.624951858810025	0.482697325629363	-0.541200568971483	1.83145768558207	0.0304239151585541
0.647937555156872	-0.540254599444999	0.232664270806421	-1.19672454599319	-0.751964842859552	0.0398365741520548	0.482697325629363	-0.541201505542987	0.871209589992123	-0.40504535794896
0.316631357429445	-0.540254599444999	-0.050910339934701	1.75756575236624	-0.751964967292683	0.283348820658311	0.482697325629363	-0.857632365544779	0.871209144081091	-1.45150414462349
-2.44601773329891	0.87271896833423	0.591392124966986	-0.12243716477158	2.36113627622068	-0.583554776903962	-2.19380918666137	0.105999725292805	-0.057624860530456	-1.04525628827345
0.268685200198599	0.87271896833423	-1.15283776167553	-0.12243716477158	-0.533254270203341	-0.398485469559207	-2.19380918666137	-0.70379245538557	-0.0576260486097809	-0.563538253961378
-5.38864544433884	1.57920575222385	-0.406599723230977	2.02613759767165	-0.533254270203341	0.0398365741520548	-2.19380918666137	-0.541200835464357	-0.0576238954066472	-0.958204413191519
-0.249785787581408	-0.540254599444999	-0.916689086001173	-1.19672454599319	-0.751964842859552	-0.531347823626327	-2.19380918666137	2.44130529898216	0.902624646094336	-0.0239968025572427
0.268999550821514	-0.540254599444999	1.90841514377186	-0.391009010076987	-0.180774981626358	-0.478844510906271	0.482697325629363	1.2306177717478	-0.0576234494956149	1.10520647921626
0.647937807326334	-1.24674138333462	-1.40214383882161	-1.19672454599319	-0.751964842859552	-0.639562593600401	-2.19380918666137	-0.113435037189709	0.0258136473446028	-2.93244536836421
0.641466857777968	-0.540254599444999	-0.916689086001173	-0.12243716477158	-0.751964967292683	-0.252378121655453	0.482697325629363	-0.857633302116282	-0.934436030086855	0.278555302710548
-0.995114498608974	0.87271896833423	0.472345839060605	2.29470944297705	-0.180774981626358	-0.459363531185771	-2.19380918666137	-0.113435037189709	-0.934436030086855	-0.102492969924749
0.574193011472072	2.99217932000308	0.59139209966284	1.48899390706084	-0.533254270203341	3.01949649074432	0.482697325629363	1.20401129776155	-0.934434693685259	-0.216497874435893
-0.0558357375877215	-1.24674138333462	-0.916689050126441	-1.19672454599319	-0.751964967292683	-0.498325490626772	-2.19380918666137	-0.857632838961686	0.902622492891201	-0.216497874435893
-3.44729529825771	0.166232184444613	-1.40214383882161	-1.19672454599319	-0.751964842859552	-0.568944042113586	0.482697325629363	2.73907211648707	-0.934435584175823	-0.0774264148227243
-0.433166183990975	-0.540254599444999	-0.916689050126441	-0.12243716477158	-0.180774981626358	-0.32543179560733	0.482697325629363	-0.160518581455951	-0.774393960610527	0.800625144223423
-0.297732978473971	-0.540254599444999	0.252073540258765	1.22042206175543	-0.751964842859552	0.283348820658311	0.482697325629363	-0.303964841977908	-0.934434701741675	0.278555302710548
0.6479372968192	0.87271896833423	0.0813027368926449	0.683278371144627	0.942936969464872	-0.666348940716089	0.482697325629363	-0.303963129801439	-0.00560077806707521	0.755861374492244
0.574193091451044	1.57920575222385	0.407397141784551	1.22042206175543	2.36113627622068	0.23464637135706	0.482697325629363	-0.541201505542987	-0.934435584175823	0.312405589326289
-0.053913785243081	0.87271896833423	0.407397141784551	0.146134680533821	-0.533254270203341	-0.422836694209832	0.482697325629363	-0.113435179080475	1.83145768558207	0.778964506057818
0.647937548988663	-0.540254599444999	0.0813027368926449	0.146134680533821	-0.180774981626358	0.526861067164568	0.482697325629363	-0.113435037189709	1.83145768558207	0.796743376294272
0.502428493103665	0.87271896833423	-0.916689086001173	1.75756575236624	0.322569525069585	0.599914741116445	0.482697325629363	-0.120843867578266	0.871209255558849	1.24642502736128
-1.45290434119214	-1.24674138333462	-0.929855902226284	-0.659580855382388	-0.533254270203341	-0.576249409508774	-1.18657154232905	-0.857632365544779	1.83145768558207	-1.16987869238476
-0.677934849149298	0.87271896833423	0.472345839060605	-0.92815270068779	-0.751964842859551	-0.32543179560733	-2.19380918666137	-0.387360669074587	0.902623569492769	1.07370204530616
0.647937807326334	0.87271896833423	0.40739796845875	0.146134680533821	0.942936969464872	0.526861067164568	0.482697325629363	-0.857633444007048	1.83145768558207	-0.554132533306941
0.647937555156872	0.87271896833423	0.59139209966284	0.683278371144627	-0.533254270203341	-0.0575683244504478	0.482697325629363	0.0491565929938168	0.871209589992123	-1.04525628827345
-0.0184410262719276	-0.540254599444999	1.90841514377186	-1.19672454599319	0.103858952413376	-0.568944042113586	0.482697325629363	-0.267275552394279	0.902624646094336	-0.732310339444978
-0.882808723880308	1.57920575222385	-0.365803953492475	0.683278371144627	0.103858952413376	-0.671219185646214	-2.19380918666137	-0.160516602786609	-0.934435970757947	-0.568421384305836
0.334292867472093	-1.24674138333462	-0.0377435490137357	-1.19672454599319	-0.533254270203341	-0.495890368161709	0.482697325629363	1.35785167107535	-0.934434032875126	-0.0239968025572427
0.502428831420308	0.87271896833423	0.59139209966284	1.22042206175543	-0.399485678715702	2.68568594723366	0.482697325629363	-0.160518581455951	-0.934435584175823	-0.0456574407228476
0.647937555156872	-0.540254599444999	0.0813027368926449	-1.19672454599319	-0.751964967292683	-0.524336285005119	0.482697325629363	-0.857633302116282	-0.0576256026987487	0.627900972947402
0.647937807326334	0.87271896833423	0.0681358847928032	-1.19672454599319	-0.533254270203341	5.3971059972897	0.482697325629363	-0.476948606283938	1.83145768558207	-1.16987869238476
0.647937807326334	-1.24674138333462	-0.0377434878348593	-0.12243716477158	-0.533254270203341	-0.578684531973837	0.482697325629363	-0.541200835464357	-0.934432986950093	-0.630585470065284
-0.537633088411984	-0.540254599444999	-0.916689086001173	-0.391009010076987	0.322569525069585	-0.544592817462961	0.482697325629363	0.887579294264221	-0.0576259371320229	-0.347175557752839
-0.373997973904089	-0.540254599444999	0.0543388786901173	-1.19672454599319	-0.751964842859551	-0.398485469559207	0.482697325629363	1.04141816232559	-0.00560083739598361	-0.740100422453165
0.275156167666342	-0.540254599444999	0.182528749788104	-0.391009010076987	0.322569525069585	-0.130621998402325	0.482697325629363	-0.476948748174705	-0.934434701741675	0.233565367852798
0.0352555533894048	-0.540254599444999	0.25207351495462	0.951850216450034	0.590457680887889	-0.671219185646214	0.482697325629363	-0.476949079700847	0.871209589992123	0.659668475069946
0.641466387501009	0.87271896833423	-0.406599723230977	-0.391009010076987	-0.751964842859551	-0.617646491414838	0.482697325629363	0.202996966307621	-0.934435563022928	1.55100783433144
0.00945761929303281	-0.540254599444999	-0.640038874132659	-0.659580855382388	-0.751964967292683	-0.32543179560733	0.482697325629363	-0.541201298618953	-0.934434092204035	0.62790069019098
0.438759345405765	-0.540254599444999	-0.278409826828847	-0.12243716477158	-0.751964967292683	-0.252378121655453	0.482697325629363	-0.210432278204525	-0.93443484200753	-1.28838081419058
0.51897438011314	0.87271896833423	-0.455750448205347	-0.12243716477158	-0.533254270203341	0.283348820658311	-2.19380918666137	-0.857632828699374	-0.0576234494956149	-0.718111337732368
0.323103092029512	-0.540254599444999	2.31136466283982	0.146134680533821	1.44628147616082	-0.568944042113586	0.482697325629363	-0.857632365544779	1.83145768558207	1.62136413385402
0.177594368292949	0.87271896833423	-0.916689086001173	1.22042206175543	1.44628147616082	0.940831886225204	0.482697325629363	0.20563940003353	-0.934434693685259	0.63204746606596
0.502428631232189	-1.24674138333462	0.21949741870658	-0.659580855382388	-0.751964842859551	-0.374134244908581	-2.19380918666137	-0.323110353530244	-0.0576238954066472	-1.97321722255115
0.379937076201901	2.99217932000308	0.472345839060605	0.683278371144627	-0.180774981626358	-0.495890368161709	0.482697325629363	-0.857633444007048	-0.934435584175823	0.6616988940159
-0.511114539027039	0.87271896833423	-0.916689086001173	1.22042206175543	-0.751964967292683	-0.349783020257955	0.482697325629363	0.148794762482107	-0.934433371643781	-0.131053036528252
-0.737015493066086	-0.540254599444999	-0.406599723230977	-0.12243716477158	1.23742432512945	-0.247684934128912	0.482697325629363	-0.857633302116282	-0.934435584175823	-0.216497874435893
0.647937555156872	-0.540254599444999	0.591392124966986	-0.92815270068779	-0.751964967292683	-0.43014206160502	0.482697325629363	-0.160517283127551	-0.934435918609097	0.747195814714363
-0.622567618247549	-0.540254599444999	-0.916689086001173	-0.92815270068779	1.44628147616082	-0.689117335764424	0.482697325629363	-0.387532061893455	-0.934434701741675	-0.0556999704685277
0.379936817864229	-1.24674138333462	0.641755744664668	-1.19672454599319	0.970992652654138	-0.181764869752882	-0.230535596247778	0.269243311400022	-0.473451418990056	-0.216497874435893
0.6479372968192	0.87271896833423	2.02746142967824	1.75756575236624	1.44628147616082	-0.447187918860458	0.482697325629363	-0.494118796450549	0.871209589992123	1.24642502736128
0.184064865483733	-0.540254599444999	-0.929855902226284	-0.12243716477158	-0.533254270203341	-0.459363531185771	0.482697325629363	-0.387360925305148	0.902624430774022	-0.185473754244049
0.574193343620507	-1.24674138333462	0.641755744664668	-1.19672454599319	0.970992652654138	-0.368384298427288	-0.369617383953052	0.269243311400022	-0.473451418990056	-0.216497874435893
0.0750490015261759	-0.540254599444999	-0.945722864345416	-1.19672454599319	0.970992652654138	-0.611003244073322	0.335667317448646	0.269243311400022	-0.473451418990056	-0.216497874435893
